id,example_order,example_nl
general_001528,1,Schoolboeken bevestigen inderdaad de stereotiepe clichés.
general_001529,1,Nog even gordijnen ophangen en de laatste dingen wassen.
general_001530,1,Het hart is een essentieel orgaan.
general_001531,1,Dat rechtvaardigt nog niet zijn overtrokken reactie.
general_001532,1,De tropische storm richtte veel verwoestingen aan.
general_001533,1,"Als je de bon inlevert, krijg je korting."
general_001533,2,Foutparkeerders krijgen een bon van de politie.
general_001534,1,Het citaat haalde alle voorpagina’s.
general_001535,1,We hadden een comfortabele reis.
general_001536,1,Alle mensen op dat continent zijn daarnaartoe geëmigreerd.
general_001537,1,De hal had het formaat van enkele sportvelden.
general_001538,1,De drie daders konden geïdentificeerd worden.
general_001539,1,Ik vond het indertijd de mooiste wandeling die er te maken viel.
general_001540,1,Er wordt veel onderzoek gedaan naar kunstmatige intelligence.
general_001541,1,Zijn landgenoot eindigde op de tweede plaats.
general_001542,1,Het taboe zou doorbroken moeten worden.
general_001543,1,De theoretische studie is heel anders dan de dagelijkse praktijk.
general_001544,1,Zij verhuren hun flat.
general_001545,1,Men wilde de groei van de welvaart in het land stimuleren.
general_001546,1,Je kan een willekeurige site niet als maatgevend beschouwen.
general_001547,1,Hij is herhaaldelijk met politie en justifie in aanraking geweest.
general_001548,1,Ze zijn gepensioneerd en hebben allebei 43 jaar lang gewerkt.
general_001549,1,Zonder wederzijds respect is er geen solide samenleving op te bouwen.
general_001550,1,Zij nam het eten van de tafel weg.
general_001551,1,Hij moest het gymnasium afmaken alvorens naar de academie te gaan.
general_001552,1,De Paralympics zijn de Olympische Spelen voor gehandicapte sporters.
general_001553,1,Ik heb een hekel aan negatieve mensen.
general_001554,1,Zijn ietwat lichtvoetige aanpak sloeg aan.
general_001555,1,Ze kreeg enkele jaren geleden ook al ongewenst bezoek.
general_001556,1,Ze houden veel geld over aan deze deal.
general_001557,1,De pastoor leidde de mis.
general_001558,1,Het is een schriftelijke bevestiging van wat er de voorbije maanden is gezegd.
general_001559,1,Ze liet haar teleurstelling duidelijk blijken.
general_001560,1,De agressie op straat neemt een beetje af.
general_001561,1,De oudste heeft totaal geen last van de jongste en andersom ook niet.
general_001562,1,Hij blies de ballon op.
general_001563,1,Veel volk trekt van het platteland naar de grote steden.
general_001564,1,De rotte groente werd weggegooid.
general_001564,2,Ze zaten in een rotte situatie.
general_001565,1,Momenteel ontvangen meer meisjes dan jongens een universitaire beurs.
general_001566,1,De ober verwelkomt zijn klanten.
general_001567,1,"Na het gebeurde, zinde hij lange tijd op wraak."
general_001568,1,Kan hij die drukte wel aan?
general_001569,1,De apen klommen in de boom.
general_001570,1,De kijkers kregen een samenvatting van één week actualiteit geserveerd.
general_001571,1,Ze belegden een vergadering om de zaak te bespreken.
general_001571,2,Hij belegt al jaren in aandelen.
general_001572,1,Ze is bang dat ik haar besmet.
general_001573,1,De rechter beval ook de onmiddellijke aanhouding van de man.
general_001574,1,In de herfst zullen de serviceflats bewoond kunnen worden.
general_001575,1,Is het zo cool om haar slecht te vinden?
general_001576,1,Hij bekleedde een groot aantal diplomatieke functies.
general_001577,1,Zij gaan geregeld naar Spanje.
general_001578,1,De huur gaat omhoog met drie procent.
general_001579,1,Hij is sympathiek en bescheiden.
general_001580,1,Het toneelstuk was een groot succes.
general_001581,1,Hij trakteerde op chocolademelk en pannenkoeken.
general_001582,1,De besproken theorieën hebben vaak nog een enorme variatie.
general_001583,1,Hij moest heel nodig naar de wc.
general_001584,1,Het initiatief is wederom voor herhaling vatbaar.
general_001585,1,De werken zullen 125 werkdagen in beslag nemen.
general_001586,1,De wereldkampioen mag niet afgaan.
general_001586,2,Ze hoorden een schot afgaan.
general_001587,1,Zijn gehoor gaat achteruit.
general_001588,1,In die zestien wedstrijden ben ik vaak ingevallen.
general_001589,1,"Vanaf ongeveer zes jaar kunnen kinderen buitenspelen, mits je afspreekt tot hoever ze mogen."
general_001590,1,Het was het einde van het tijdperk Van Basten.
general_001591,1,De jongeren hebben allemaal een T-shirt in vrolijke kleuren.
general_001592,1,Rechtvaardigheid en gelijkheid zijn allesbehalve synoniemen.
general_001593,1,Al haar beslissingen zijn consequent.
general_001594,1,"De man moest voor de rechter verschijnen, omdat hij een politieman geslagen heeft."
general_001595,1,Kopers moeten de software activeren door via internet een code op te vragen.
general_001596,1,Vele gevonden fossielen behoren tot soorten die uitgestorven zijn.
general_001597,1,Ze verrichten allerhande klusjes voor de mensen.
general_001598,1,Vlees kan perfect bevroren worden.
general_001599,1,De leukste fragmenten passeren de revue tijdens een speciale uitzending.
general_001600,1,Wij hebben zeker sympathie voor elkaar
general_001601,1,Dit idee steunde op een aantal vooroordelen.
general_001602,1,De begeleider zorgde ervoor dat jongeren veilig konden oversteken.
general_001603,1,Vorig jaar meldden zich veel studenten bij de hogescholen.
general_001604,1,Ik had liever een integrate heruitgave van al haar werk gelezen.
general_001605,1,Zing hier uw lof over deze grote artiest.
general_001606,1,De opbouw van de stad was in voile gang.
general_001607,1,De vrouw stak de straat over.
general_001608,1,De stad vraagt aandacht voor de problematiek van de ouderen.
general_001609,1,Zij doen uitvoerig marktonderzoek voordat ze een nieuwe vestiging opzetten.
general_001610,1,De verkoper vroeg of hij kon helpen.
general_001611,1,"De belastingverlagingen waartoe de president besloot, vielen goed."
general_001612,1,Ik moedig mijn clubje graag aan.
general_001613,1,De kinderen zaten achterin.
general_001614,1,Het virus wordt geactiveerd als je het besmette bestand opent.
general_001614,2,De partijen sloten een bestand.
general_001615,1,"Iedereen heeft er recht op, ongeacht zijn herkomst."
general_001616,1,De naam van het dorp is ontleend aan de berg.
general_001617,1,Ik stap over naar een andere leverancier.
general_001618,1,Ik wil volgend jaar een vijver in de tuin.
general_001619,1,Ik heb aan het voorval toch een vervelend gevoel overgehouden.
general_001620,1,Ze is sinds enkele jaren weduwe.
general_001621,1,Zij legde het boek weg.
general_001622,1,Zij richtten flinke vernielingen aan.
general_001623,1,De raad moet de huidige directie bijstaan bij de verzelfstandiging van het museum.
general_001624,1,Hij overwon alle tegenslagen.
general_001625,1,De tomaat kan in schijven worden gesneden.
general_001625,2,Hij zette de documenten op de schijf.
general_001626,1,Onze vorst kan nog steeds weigeren om ministers te benoemen.
general_001626,2,In het oosten komt het tot lichte vorst.
general_001627,1,De bevestiging van het nieuws kwam snel.
general_001628,1,Hij is een fatsoenlijke jongen.
general_001629,1,Het zal nog geruime tijd duren.
general_001630,1,De aankoop van mijn kledij laat ik volledig over aan de goede smaak van mijn vrouw.
general_001631,1,Ik heb viooltjes geplant in de tuin.
general_001632,1,Er was een propere keuken.
general_001633,1,Het paleis is grotendeels gerestaureerd en open voor het publiek.
general_001634,1,Hij gaf haar zelfvertrouwen.
general_001635,1,Het was een hopeloze situatie.
general_001636,1,Ik vertrek liever met een voile tank.
general_001636,2,De tank reed over de heide.
general_001637,1,Aan uiterlijke kenmerken kun je niets afleiden.
general_001638,1,Zij verleidde hem tot een dure aankoop.
general_001639,1,Het vuurwerk is in de wijde omgeving te zien.
general_001640,1,De zuinige man gaf zijn kinderen weinig zakgeld.
general_001641,1,De regerende landskampioen moet zijn kroon afstaan.
general_001642,1,Door de kleurige belichting krijgt elk detail van de architectuur nadruk.
general_001643,1,De evaluatie bleek niet positief
general_001644,1,In het rek lagen enkele folders.
general_001645,1,Hij beloofde gunsten om verkozen te worden.
general_001646,1,Het stadsbestuur raadt iedereen aan om met de fiets naar de kermis te komen.
general_001647,1,Hij droeg schoenen van leer.
general_001647,2,Leven volgens een bepaalde leer is net zoals de regels van een maatschappij opvolgen.
general_001648,1,Met een enorme sprang bereikte hij de overkant.
general_001649,1,Veel boeren hebben zich gespecialiseerd in het houden van varkens.
general_001650,1,Hij heeft het vermogen ragfijn te kunnen verwoorden wat zijn pupil voelt.
general_001651,1,Zijn doel is om aan te tonen dat alle religies in essentie hetzelfde doel nastreven.
general_001652,1,Voordien vervoerden ze met paard en kar bouwmaterialen.
general_001653,1,Zij had een klare kijk op de kwestie.
general_001654,1,Er werd geen overeenstemming bereikt over de regels voor verder overleg.
general_001655,1,Mijn overwegingen zijn simpel.
general_001656,1,Psychologen proberen wereldwijd in het hoofd van hun cliënten te kruipen.
general_001657,1,Ze was prachtig in het licht van de spot.
general_001657,2,Zij dreef de spot met zijn gestotter.
general_001658,1,Volgens mij kun je in elke grotere stad tegenwoordig wel leuk winkelen.
general_001659,1,De bel gaat en twee jongetjes komen de kamer binnen.
general_001660,1,De keten van 126 winkels kwam in de problemen.
general_001661,1,Mijn oma kwam oppassen en maakte heerlijke boterhammetjes hagelslag.
general_001662,1,Bij structurale hartziekten pompt het hart onvoldoende krachtig.
general_001663,1,Een arts mag de integriteit van het lichaam niet schenden.
general_001664,1,We maakten halverwege een stop.
general_001665,1,Achter deze zin hoort een vraagteken.
general_001666,1,Nu krijg ik de kans dingen te corrigeren die misgelopen zijn.
general_001667,1,In de verte hoor ik een echo.
general_001668,1,Hij besteedde zijn tijd aan het bestuderen van boeddhistische geschriften.
general_001669,1,Voor meer inlichtingen kunt u bellen.
general_001670,1,In een luxe restaurant bestaat een gastronomisch menu soms uit zeven gangen.
general_001671,1,Laat het deeg opstijven in de ijskast alvorens de taart te bakken.
general_001672,1,Ik schafte een nieuwe computer aan.
general_001673,1,Als minister maak ik een maatschappelijke en ethische afweging.
general_001674,1,Hij maakt een kopie van het document.
general_001675,1,Ik maak van de vader een levendige figuur.
general_001676,1,Hij speelde graag voor zijn vaderland.
general_001677,1,De microfoon stond op een standaard.
general_001678,1,Ze baarde een tweeling en legde die in een rieten mandje in de rivier.
general_001679,1,Dit staat in schril contrast met hoe managers over zichzelf denken.
general_001680,1,Tijdens het debat bleef er van die ferme taal weinig over.
general_001681,1,Het genetisch verschil tussen mensen en fruitvliegjes is relatief klein.
general_001682,1,Een globale schets van het gebouw maakte veel duidelijk.
general_001683,1,Mijn dochter is vorig jaar behoorlijk gepest.
general_001684,1,Hij klaagde erover dat zijn privacy geschonden was.
general_001685,1,In de lente liepen de planten weer uit.
general_001685,2,Uit betrouwbare bronnen is gebleken dat het onderhoud op niets is uitgelopen.
general_001686,1,Hij nam een flinke dosis vitamine C.
general_001687,1,Ze draagt altijd iets te krappe kleding.
general_001688,1,Opluchting overheerste toch het lichte gevoel van teleurstelling.
general_001689,1,De goochelaar deed de truc met het konijn.
general_001690,1,De behandeling vereist specifieke vaardigheden.
general_001691,1,Ik associeer je niet met een vechtsport.
general_001692,1,Ze bestrafte hem voor zijn lompe gedrag.
general_001693,1,De deal is meer dan 10 miljoen euro waard.
general_001694,1,Alle familieleden hebben vrede met de eerlijke verdeling van de erfenis.
general_001695,1,De invulling van het programma komt later.
general_001696,1,Ze raakte afhankelijk van psychiaters en antidepressiva.
general_001697,1,Leg wat speelgoed in zijn kamer.
general_001698,1,Ik keek naar een zeilschip met een bruin zeil.
general_001699,1,In allerlei moderne apparatuur worden digitale schakelaars toegepast.
general_001700,1,Philips komt met een tv die ingebouwd is in een spiegel.
general_001701,1,Ze isoleerden het huis en bezuinigden op de stookkosten.
general_001702,1,Ze gingen met de metro naar de stad.
general_001703,1,De vraag naar beleggingen in vastgoed overtreft het aanbod.
general_001704,1,De piloot zette het toestel aan de grand.
general_001705,1,De redding van de kinderen was voorpaginanieuws.
general_001706,1,De bouw duurde lang en raakte achter op schema.
general_001707,1,Ik ben nog niet aan het nakijken van de proefwerken toegekomen.
general_001708,1,Ook de 6000 exemplaren van de tweede druk waren binnen drie dagen uitverkocht.
general_001709,1,Vooral in de dienstverlening nam het aantal vacatures toe.
general_001710,1,De regeling werd door de rechter afgekeurd.
general_001711,1,Tussen 1953 en 1958 werd een stuwdam aangelegd aan het eind van het dal.
general_001712,1,In die tijd begon hij ook te experimenteren met drugs.
general_001713,1,Hoeveel van die idiote verhaaltjes gaan hier nog opduiken?
general_001714,1,Ik kan een beetje inschatten wat ik ga overhouden.
general_001715,1,Dit festival betekende de introductie van een nieuw puntensysteem.
general_001716,1,Hij wenste iedereen een goede kerst en een gelukkig nieuwjaar.
general_001717,1,De stadswijk aan de oever van het meer werd in de 18e en 19e eeuw gebouwd.
general_001718,1,Volgens mij overdrijf je een beetje.
